VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH
ASA-PF-01-AMOCURYEAAMO,Current Year Amortization,SCHED-PF-PART-01-LINE-23a-A-COL-F,Return/ReturnData/AmortizationSchedule/Amortization/CurrentYearAmortization
ASA-PF-01-AMSCDECUYEAM,Current Year Amortization,SCHED-PF-PART-01-LINE-23a-A-COL-F,Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/CurrentYearAmortizationAmt
ASA-PF-01-AMONETINVINC,Net Investment Income,SCHED-PF-PART-01-LINE-23a-A-COL-G,Return/ReturnData/AmortizationSchedule/Amortization/NetInvestmentIncome
ASA-PF-01-AMSCDENEININ,Net Investment Income,SCHED-PF-PART-01-LINE-23a-A-COL-G,Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/NetInvestmentIncomeAmt
ASA-PF-01-AMOADJNETINC,Adjusted Net Income,SCHED-PF-PART-01-LINE-23a-A-COL-H,Return/ReturnData/AmortizationSchedule/Amortization/AdjustedNetIncome
ASA-PF-01-AMSCDEADNEIN,Adjusted Net Income,SCHED-PF-PART-01-LINE-23a-A-COL-H,Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AdjustedNetIncomeAmt
ASA-PF-01-AMTOAMOFAMMO,Total Amount of Amortization,SCHED-PF-PART-01-LINE-23a-A-COL-I,Return/ReturnData/AmortizationSchedule/Amortization/TotalAmountOfAmortization
ASA-PF-01-AMSCDETOAMMO,Total Amount of Amortization,SCHED-PF-PART-01-LINE-23a-A-COL-I,Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/TotalAmortizationAmt
ATP-PF-13-ELECTIDESCES,Applied To Prior Year Election - Election,SCHED-PF-PART-13-LINE-04b,Return/ReturnData/AppliedToPriorYearElection/Election
ATP-PF-13-ELECTIDESCES,Applied To Prior Year Election - Election,SCHED-PF-PART-13-LINE-04b,Return/ReturnData/AppliedToPriorYearElection/ElectionDesc
SC-PC-02-AGSASAVEGATTCH,Explanation,SCHED-C-PART-02A-LINE-C-COL-A,Return/ReturnData/AveragingAttachment/Explanation
SC-PC-02-AGSASAVEGATTCH,Explanation,SCHED-C-PART-02A-LINE-C-COL-A,Return/ReturnData/AveragingAttachment/ExplanationTxt
BFE-PF-12-BORFUNPERNAM,Lender's Person Name,SCHED-PF-PART-12-LINE-01-A-COL-01a,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/PersonName
BFE-PF-12-BORFUNPERNAM,Lender's Person Name,SCHED-PF-PART-12-LINE-01-A-COL-01a,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/PersonNm
BFE-PF-12-BFBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-12-LINE-01-A-COL-01b1,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/BusinessName/BusinessNameLine1
BFE-PF-12-BFBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-12-LINE-01-A-COL-01b1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/BusinessName/BusinessNameLine1
BFE-PF-12-BFBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-12-LINE-01-A-COL-01b1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/BusinessName/BusinessNameLine1Txt
BFE-PF-12-BFBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-12-LINE-01-A-COL-01b2,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/BusinessName/BusinessNameLine2
BFE-PF-12-BFBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-12-LINE-01-A-COL-01b2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/BusinessName/BusinessNameLine2
BFE-PF-12-BFBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-12-LINE-01-A-COL-01b2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/BusinessName/BusinessNameLine2Txt
BFE-PF-12-BOFUADADLIIN1,USAddress - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02a1,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/USAddress/AddressLine1
BFE-PF-12-BOFUADADLIIN1,USAddress - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02a1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/AddressLine1
BFE-PF-12-BOFUADADLIIN1,USAddress - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02a1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/AddressLine1Txt
BFE-PF-12-BOFUADADLIIN2,USAddress - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02a2,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/USAddress/AddressLine2
BFE-PF-12-BOFUADADLIIN2,USAddress - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02a2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/AddressLine2
BFE-PF-12-BOFUADADLIIN2,USAddress - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02a2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/AddressLine2Txt
BFE-PF-12-BORFUNADDCIT,USAddress - City,SCHED-PF-PART-12-LINE-01-A-COL-02a3,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/USAddress/City
BFE-PF-12-BORFUNADDCIT,USAddress - City,SCHED-PF-PART-12-LINE-01-A-COL-02a3,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/City
BFE-PF-12-BORFUNADDCIT,USAddress - City,SCHED-PF-PART-12-LINE-01-A-COL-02a3,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/CityNm
BFE-PF-12-BORFUNADDSTA,USAddress - State,SCHED-PF-PART-12-LINE-01-A-COL-02a4,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/USAddress/State
BFE-PF-12-BORFUNADDSTA,USAddress - State,SCHED-PF-PART-12-LINE-01-A-COL-02a4,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/State
BFE-PF-12-BORFUNADDSTA,USAddress - State,SCHED-PF-PART-12-LINE-01-A-COL-02a4,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/StateAbbreviationCd
BFE-PF-12-BFAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-12-LINE-01-A-COL-02a5,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/USAddress/ZIPCode
BFE-PF-12-BFAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-12-LINE-01-A-COL-02a5,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/ZIPCd
BFE-PF-12-BFAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-12-LINE-01-A-COL-02a5,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/USAddress/ZIPCode
BFE-PF-12-BOFUFOADADLI1,Foreign Address - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02b1,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/AddressLine1
BFE-PF-12-BOFUFOADADLI1,Foreign Address - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02b1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/AddressLine1
BFE-PF-12-BOFUFOADADLI1,Foreign Address - AddressLine1,SCHED-PF-PART-12-LINE-01-A-COL-02b1,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/AddressLine1Txt
BFE-PF-12-BOFUFOADADLI2,Foreign Address - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02b2,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/AddressLine2
BFE-PF-12-BOFUFOADADLI2,Foreign Address - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02b2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/AddressLine2
BFE-PF-12-BOFUFOADADLI2,Foreign Address - AddressLine2,SCHED-PF-PART-12-LINE-01-A-COL-02b2,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/AddressLine2Txt
BFE-PF-12-BOFUFOADCIIT,Foreign Address - City,SCHED-PF-PART-12-LINE-01-A-COL-02b3,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/City
BFE-PF-12-BOFUFOADCIIT,Foreign Address - City,SCHED-PF-PART-12-LINE-01-A-COL-02b3,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/City
BFE-PF-12-BOFUFOADCIIT,Foreign Address - City,SCHED-PF-PART-12-LINE-01-A-COL-02b3,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/CityNm
BFE-PF-12-BFFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-12-LINE-01-A-COL-02b4,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/ProvinceOrState
BFE-PF-12-BFFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-12-LINE-01-A-COL-02b4,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/ProvinceOrState
BFE-PF-12-BFFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-12-LINE-01-A-COL-02b4,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/ProvinceOrStateNm
BFE-PF-12-BOFUFOADPOCO,Foreign Address - Postal code,SCHED-PF-PART-12-LINE-01-A-COL-02b5,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/PostalCode
BFE-PF-12-BOFUFOADPOCO,Foreign Address - Postal code,SCHED-PF-PART-12-LINE-01-A-COL-02b5,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/ForeignPostalCd
BFE-PF-12-BOFUFOADPOCO,Foreign Address - Postal code,SCHED-PF-PART-12-LINE-01-A-COL-02b5,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/PostalCode
BFE-PF-12-BOFUFOADCOOU,Foreign Address - Country,SCHED-PF-PART-12-LINE-01-A-COL-02b6,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ForeignAddress/Country
BFE-PF-12-BOFUFOADCOOU,Foreign Address - Country,SCHED-PF-PART-12-LINE-01-A-COL-02b6,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/Country
BFE-PF-12-BOFUFOADCOOU,Foreign Address - Country,SCHED-PF-PART-12-LINE-01-A-COL-02b6,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ForeignAddress/CountryCd
BFE-PF-12-BORFUNAMOBOR,Amount Borrowed,SCHED-PF-PART-12-LINE-01-A-COL-03,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/AmountBorrowed
BFE-PF-12-BORFUNAMOBOR,Amount Borrowed,SCHED-PF-PART-12-LINE-01-A-COL-03,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/BorrowedAmt
BFE-PF-12-BOFUUSOFBOFU,Use of Borrowed Funds,SCHED-PF-PART-12-LINE-01-A-COL-04,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/UseOfBorrowedFunds
BFE-PF-12-BOFUUSOFBOFU,Use of Borrowed Funds,SCHED-PF-PART-12-LINE-01-A-COL-04,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/UseOfBorrowedFundsTxt
BFE-PF-12-BORFUNELESTA,Election Statement,SCHED-PF-PART-12-LINE-01-A-COL-05,Return/ReturnData/BorrowedFundsElection/BorrowedFunds/ElectionStatement
BFE-PF-12-BORFUNELESTA,Election Statement,SCHED-PF-PART-12-LINE-01-A-COL-05,Return/ReturnData/BorrowedFundsElection/BorrowedFundsGrp/ElectionStatementTxt
CCE-CD-03-COCOEXCONAPE,Contractor Name - Person,col-1a,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplanation/ContractorNamePerson
CCE-CD-03-COCOEXCONAPE,Contractor Name - Person,col-1a,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ContractorPersonNm
CCE-CD-03-CCECNBBNLINE1,Contractor Business Name - BusinessNameLine1,col-1b,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplanation/ContractorNameBusiness/BusinessNameLine1
CCE-CD-03-CCECNBBNLINE1,Contractor Business Name - BusinessNameLine1,col-1b,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ContractorBusinessName/BusinessNameLine1
CCE-CD-03-CCECNBBNLINE1,Contractor Business Name - BusinessNameLine1,col-1b,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ContractorBusinessName/BusinessNameLine1Txt
CCE-CD-03-CCECNBBNLINE2,Contractor Business Name - BusinessNameLine2,col-1c,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplanation/ContractorNameBusiness/BusinessNameLine2
CCE-CD-03-CCECNBBNLINE2,Contractor Business Name - BusinessNameLine2,col-1c,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ContractorBusinessName/BusinessNameLine2
CCE-CD-03-CCECNBBNLINE2,Contractor Business Name - BusinessNameLine2,col-1c,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ContractorBusinessName/BusinessNameLine2Txt
CCE-CD-03-CONCOMEXPEXP,Contractor Comp Explanation - Explanation,col-2,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplanation/Explanation
CCE-CD-03-CONCOMEXPEXP,Contractor Comp Explanation - Explanation,col-2,Return/ReturnData/ContractorCompensationExpln/ContractorCompExplnGrp/ExplanationTxt
CDC-PF-10-EXPLANATIONX,Cash Deemed Charitable Expln Stmt - Explanation,SCHED-PF-PART-10-LINE-04,Return/ReturnData/CashDeemedCharitableExplnStmt/Explanation
CDC-PF-10-SHORTEEXPLAN,Cash Deemed Charitable Expln Stmt - Explanation,SCHED-PF-PART-10-LINE-04,Return/ReturnData/CashDeemedCharitableExplnStmt/ShortExplanationTxt
CDE-PF-12-EXPLANATIONX,Cash Distribution Expln Stmt - Explanation,SCHED-PF-PART-12-03b,Return/ReturnData/CashDistributionExplnStmt/Explanation
CDE-PF-12-EXPLANATIONX,Cash Distribution Expln Stmt - ExplanationTxt,SCHED-PF-PART-12-03b,Return/ReturnData/CashDistributionExplnStmt/ExplanationTxt
CEC-CD-04-COBUNABUNALI1,BusinessNameLine1,Col-a-1,Return/ReturnData/CompensationExplanation/Compensation/BusinessName/BusinessNameLine1
CEC-CD-04-COBUNABUNALI1,BusinessNameLine1,Col-a-1,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine1
CEC-CD-04-COBUNABUNALI1,BusinessNameLine1,Col-a-1,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine1Txt
CEC-CD-04-COBUNABUNALI2,BusinessNameLine2,Col-a-2,Return/ReturnData/CompensationExplanation/Compensation/BusinessName/BusinessNameLine2
CEC-CD-04-COBUNABUNALI2,BusinessNameLine2,Col-a-2,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine2
CEC-CD-04-COBUNABUNALI2,BusinessNameLine2,Col-a-2,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine2Txt
CEC-CD-04-COMPENEXPLAN,Explanation,Col-b,Return/ReturnData/CompensationExplanation/Compensation/Explanation
CEC-CD-04-COMPENEXPLAN,Explanation,Col-b,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/ShortExplanationTxt
CEC-CD-04-COMPENNAMEAM,Person Name,Col-c,Return/ReturnData/CompensationExplanation/Compensation/Name
CEC-CD-04-COMPPERSNAME,Person Name,Col-c,Return/ReturnData/CompensationExplanation/Compensation/PersonName
CEC-CD-04-COMPPERSNAME,Person Name,Col-c,Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/PersonNm
CES-CD-05-NCEBNL1NE,Name Controlled Entity Line 1,Header-Col-A-01,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/NameOfControlledEntity/BusinessNameLine1
CES-CD-05-NCEBNL2NE,Name Controlled Entity Line 2,Header-Col-A-02,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/NameOfControlledEntity/BusinessNameLine2
CES-CD-05-NCEBINCDE,Income Description,Header-Col-B,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/IncomeDescription
CES-CD-05-NCEBINAMT,Income Amount,Header-Col-C,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/IncomeAmount
CES-CD-05-NCEBLOAMT,Loan Amount,Header-Col-D,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/LoanAmount
CES-CD-05-NCEBOFTDE,Other Fund Transfers Desrcription,Header-Col-E,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/OtherFundTransfersDescription
CES-CD-05-NCEBOFTAM,Other Fund Transfers Amount,Header-Col-F,Return/ReturnData/ControlledEntitySchedule/ControlledEntity/OtherFundTransfersAmt
CGP-PC-02-CGPCGPCLASSCY,Class of Activity,Col-A,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/ClassOfActivity
CGP-PC-02-CGPCGPINDIVIDU,Receipient Person,Col-B-1,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/RecipientName/Individual
CGP-PC-02-CGPCGPBIZLINE1,Receipient Business 1,Col-B-1,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/RecipientName/Business
CGP-PC-02-CGPCGPBIZLINE1,Receipient Business 1,Col-B-2a,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/RecipientName/Business/BusinessNameLine1
CGP-PC-02-CGPCGPBIZLINE2,Receipient Business 2,Col-B-2b,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/RecipientName/Business/BusinessNameLine2
CGP-PC-02-CGPCGPUDDRLI1,Street Address,Col-C-1a,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS
CGP-PC-02-CGPCGPUDDRLI1,Street Address – Line 1,Col-C-1b1,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS/AddressLine1
CGP-PC-02-CGPCGPUDDRLI2,Street Address – Line 2,Col-C-1b2,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS/AddressLine2
CGP-PC-02-CGPCGPUDDRCT,City,Col-C-1c,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS/City
CGP-PC-02-CGPCGPUDDRST,State,Col-C-1d,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS/State
CGP-PC-02-CGPCGPUDDRZC,Zip Code,Col-C-1e,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressUS/ZIPCode
CGP-PC-02-CGPCGPUDFRLI1,Address Line 1,Col-C-2a,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign
CGP-PC-02-CGPCGPUDFRLI1,Address Line 1,Col-C-2b1,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/AddressLine1
CGP-PC-02-CGPCGPUDFRLI2,Address Line 2,Col-C-2b2,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/AddressLine2
CGP-PC-02-CGPCGPUDFRLCT,City,Col-C-2c,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/City
CGP-PC-02-CGPCGPUDFRLPR,Province,Col-C-2d,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/ProvinceOrState
CGP-PC-02-CGPCGPUDFRLZZ,PostalCode,Col-C-2e,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/PostalCode
CGP-PC-02-CGPCGPUDFRLCY,Country,Col-C-2f,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/AddressForeign/Country
CGP-PC-02-CGPCGPPUAMTCY,Amount,Col-D,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/Amount
CGP-PC-02-CGPCRGPURELCY,Relationship,Col-E,Return/ReturnData/CashGrantsPaidSchedule/CashGrantPaid/Relationship
SA-PC-03-RRDCONEASSTAT,ConservationEasements Statement,Part-03-Line-3c-col,Return/ReturnData/ConservationEasements/Statement
CPS-PC-05-CSCOMPRRDPERNAME,Person Name,Col-A,Return/ReturnData/CompensationSchedule/Compensation/Name
CPS-PC-05-CSCOMPRRDBIZNAME1,Business Name Line 1,Col-B-01,Return/ReturnData/CompensationSchedule/Compensation/RelatedOrganizationName
CPS-PC-05-CSCOMPRRDBIZNAME1,Business Name Line 1,Col-B-01,Return/ReturnData/CompensationSchedule/Compensation/RelatedOrganizationName/BusinessNameLine1
CPS-PC-05-CSCOMPRRDBIZNAME2,Business Name Line 2,Col-B-02,Return/ReturnData/CompensationSchedule/Compensation/RelatedOrganizationName/BusinessNameLine2
CPS-PC-05-CSCOMPRRDORGAEIN,Related organization EIN,Col-C,Return/ReturnData/CompensationSchedule/Compensation/RelatedOrganizationEIN
CPS-PC-05-CSCOMPRRDRELATION,Relationship,Col-D,Return/ReturnData/CompensationSchedule/Compensation/Relationship
CPS-PC-05-CSCOMPRRDCOMPEAM,Compensation Amount,Col-E,Return/ReturnData/CompensationSchedule/Compensation/CompensationAmount
CPS-PC-05-CSCOMPRRDBENPLANC,Benefit plan contributions,Col-F,Return/ReturnData/CompensationSchedule/Compensation/BenefitPlanContributions
CPS-PC-05-CSCOMPRRDEXPNACCT,Expense account,Col-G,Return/ReturnData/CompensationSchedule/Compensation/ExpenseAccount
CPS-PC-05-CSCOMPRRDCOMPDES,Compensation description,Col-H,Return/ReturnData/CompensationSchedule/Compensation/CompensationDescription
SA-PC-05-CWRP7550EX,ComplianceWithRevProc75_50Explanation,Part-05-Line-35,Return/ReturnData/ComplianceWithRevProc75_50Expl/Explanation
DAF-PF-07-SEC170C2DZ,How distribution will be used to accomplish section 170(c)(2)(B) purpose,Part-07-LINE-12,Return/ReturnData/DonorAdvisedFundStmt/DonorAdvisedFundGrp/Sect170c2BPurposeExplnTxt
DAF-PF-07-QDTDEZCRI,Treated distributions to a donor advised fund as a qualifying distribution,Part-07-LINE-12,Return/ReturnData/DonorAdvisedFundStmt/DonorAdvisedFundGrp/QualifyingDistributionTxt
DCF-PC-02-DAFCASHGRANPCOA,Class of Activity,COL-A,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/ClassOfActivity
DCF-PC-02-DAFCASHGRANPRIN,Receipient Individual Name,COL-B-01,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/RecipientName/Individual
DCF-PC-02-DAFCASHGRANPRB2,Receipient Business Name 2,COL-B-02,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/RecipientName/Business/BusinessNameLine2
DCF-PC-02-DAFCASHGRANPRB1,Receipient Business Name 1,COL-B-03,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/RecipientName/Business/BusinessNameLine1
DCF-PC-02-DAFCASHGRANPUA1,Us Address Line 1,COL-C-01-A,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressUS/AddressLine1
DCF-PC-02-DAFCASHGRANPUA2,Us Address Line 2,COL-C-01-B,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressUS/AddressLine2
DCF-PC-02-DAFCASHGRANPUAC,US Address City,COL-C-01-C,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressUS/City
DCF-PC-02-DAFCASHGRANPUAS,Us Address State,COL-C-01-D,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressUS/State
DCF-PC-02-DAFCASHGRANPUZC,US Address Zip Code,COL-C-01-E,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressUS/ZIPCode
DCF-PC-02-DAFCASHGRANPFA1,Foreign Address Line 1,COL-C-02-A,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/AddressLine1
DCF-PC-02-DAFCASHGRANPFA2,Foreign Address Line 2,COL-C-02-B,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/AddressLine2
DCF-PC-02-DAFCASHGRANPFAC,Foreign Address City,COL-C-02-C,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/City
DCF-PC-02-DAFCASHGRANPFAP,Foreign Address Province or state,COL-C-02-D,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/ProvinceOrState
DCF-PC-02-DAFCASHGRANPFAO,Foreign Adddress Postal Code,COL-C-02-E,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/PostalCode
DCF-PC-02-DAFCASHGRANPFAU,Foreign Address Country,COL-C-02-F,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/AddressForeign/Country
DCF-PC-02-DAFCASHGRANPAMO,Amount,COL-D,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/Amount
DCF-PC-02-DAFCASHGRANPREL,Relationship,COL-E,Return/ReturnData/DAFCashGrantsPaidSchedule/DAFCashGrantPaid/Relationship
DCN-PC-02-DAFNONCASHGRANPCOA,Class of Activity,COL-A,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/ClassOfActivity
DCN-PC-02-DAFNONCASHGRANPIDN,Individual Name,COL-B-01,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesName/Individual
DCN-PC-02-DAFNONCASHGRANPBN1,Business Name 1,COL-B-02,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesName/Business/BusinessNameLine1
DCN-PC-02-DAFNONCASHGRANPBN2,Business Name 2,COL-B-03,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesName/Business/BusinessNameLine2
DCN-PC-02-DAFNONCASHGRANPUS1,Us Address Line 1,COL-C-01-A,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressUS/AddressLine1
DCN-PC-02-DAFNONCASHGRANPUS2,Us Address Line 2,COL-C-01-B,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressUS/AddressLine2
DCN-PC-02-DAFNONCASHGRANPUSC,US Address City,COL-C-01-C,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressUS/City
DCN-PC-02-DAFNONCASHGRANPUSS,Us Address State,COL-C-01-D,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressUS/State
DCN-PC-02-DAFNONCASHGRANPUSZ,US Address Zip Code,COL-C-01-E,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressUS/ZIPCode
DCN-PC-02-DAFNONCASHGRANPFR1,Foreign Address Line 1,COL-C-02-A,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressForeign/AddressLine1
DCN-PC-02-DAFNONCASHGRANPFR2,Foreign Address Line 2,COL-C-02-B,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressForeign/AddressLine2
DCN-PC-02-DAFNONCASHGRANPFRC,Foreign Address City,COL-C-02-C,Return/ReturnData/DAFNoncashGrantsPaidSchedule/DAFNoncashGrantPaid/DoneesAddressForeign/City
